"id","member_id","loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","purpose","addr_state","dti","earliest_cr_line","out_prncp","total_pymnt","last_pymnt_d","last_pymnt_amnt","application_type","recoveries"
8649010,10420811,32350.0,32350.0, 36 months,19.52,1194.35,D,D4,"1 year",MORTGAGE,80000.0,Verified,"1/11/2013",Charged Off,debt_consolidation,WY,29.0,Jun-87,0.0,22802.76,Jun-15,1304.73,INDIVIDUAL,0
17262574,14468101,13200.0,13200.0, 60 months,17.57,332.12,D,D4,"7 years",RENT,56000.0,Source Verified,"1/6/2014",Fully Paid,debt_consolidation,CA,33.95,Jul-03,0.0,13960.76253,Oct-14,12964.4,INDIVIDUAL,0
1483450,1741997,31000.0,31000.0, 36 months,19.72,1147.66,D,D5,"6 years",OWN,111000.0,Verified,"1/8/2012",Fully Paid,debt_consolidation,NY,11.87,Apr-92,0.0,40532.60106,Dec-14,10703.81,INDIVIDUAL,0
58321240,62139983,20000.0,20000.0, 36 months,13.33,677.07,C,C3,"7 years",MORTGAGE,63000.0,Not Verified,"1/8/2015",Current,debt_consolidation,VT,18.72,Nov-04,18149.84,2693.47,Dec-15,677.07,INDIVIDUAL,0
56542579,60224301,10000.0,10000.0, 36 months,7.89,312.86,A,A5,< 1 year,RENT,100000.0,Source Verified,"1/7/2015",Current,credit_card,MS,3.64,Aug-06,8748.1,1559.92,Jan-16,312.86,INDIVIDUAL,0
37227440,40000186,24000.0,24000.0, 60 months,16.49,589.91,D,D3,"3 years",RENT,86607.0,Verified,"1/12/2014",Fully Paid,debt_consolidation,MI,32.52,Jul-04,0.0,27573.49,Nov-15,21696.38,INDIVIDUAL,0
58081100,61884833,12000.0,12000.0, 60 months,18.25,306.36,E,E1,"3 years",RENT,72500.0,Not Verified,"1/8/2015",Current,debt_consolidation,CA,16.42,Nov-01,11493.14,1201.11,Dec-15,306.36,INDIVIDUAL,0
60783860,64825679,19475.0,19475.0, 60 months,11.53,428.6,B,B5,"10+ years",MORTGAGE,65000.0,Not Verified,"1/10/2015",Current,credit_card,CO,25.72,Apr-96,18743.58,1260.85,Jan-16,428.6,INDIVIDUAL,0
12997315,15029494,16675.0,16675.0, 36 months,12.99,561.77,B,B5,"10+ years",OWN,85000.0,Source Verified,"1/3/2014",Fully Paid,debt_consolidation,MO,33.02,Aug-86,0.0,18861.11,May-15,11558.1,INDIVIDUAL,0
3367483,4220122,7750.0,7750.0, 36 months,14.33,266.13,C,C1,"5 years",RENT,28000.0,Verified,"1/3/2013",Current,debt_consolidation,CA,31.03,Aug-08,525.97,9043.36,Jan-16,266.13,INDIVIDUAL,0
54067542,57608281,10000.0,10000.0, 60 months,11.53,220.08,B,B5,"10+ years",MORTGAGE,63800.0,Source Verified,"1/7/2015",Current,credit_card,WI,16.08,Dec-95,9237.92,1307.67,Jan-16,220.08,INDIVIDUAL,0
2079551,2432015,10000.0,10000.0, 36 months,12.12,332.72,B,B3,"",RENT,88000.0,Source Verified,"1/12/2012",Fully Paid,debt_consolidation,CO,14.84,Jul-89,0.0,11977.77039,Dec-15,332.57,INDIVIDUAL,0
35833572,38529020,22400.0,22400.0, 60 months,23.99,644.28,F,F2,"10+ years",MORTGAGE,70000.0,Verified,"1/11/2014",Charged Off,debt_consolidation,OK,15.69,Nov-01,0.0,5124.39,Jul-15,644.28,INDIVIDUAL,0
20782680,23055100,7625.0,7625.0, 36 months,14.99,264.29,C,C5,"6 years",OWN,55000.0,Source Verified,"1/7/2014",Current,debt_consolidation,MN,17.89,Apr-01,4236.62,4757.22,Jan-16,264.29,INDIVIDUAL,0
36440545,39151896,12500.0,12500.0, 36 months,14.31,429.11,C,C4,"10+ years",MORTGAGE,65000.0,Verified,"1/1/2015",Current,debt_consolidation,OH,17.01,Dec-96,8642.22,5380.12,Jan-16,450.0,INDIVIDUAL,0
7574571,9256722,6400.0,6400.0, 36 months,18.55,233.15,D,D2,"7 years",MORTGAGE,80000.0,Verified,"1/10/2013",Charged Off,vacation,FL,29.87,Jan-01,0.0,3469.37,Oct-14,233.15,INDIVIDUAL,671.85
37068349,39537063,28000.0,28000.0, 60 months,15.59,674.83,D,D1,"",MORTGAGE,85831.0,Verified,"1/1/2015",Current,credit_card,MI,21.66,Jul-84,23988.62,8049.46,Jan-16,674.83,INDIVIDUAL,0
50799220,54178936,25000.0,25000.0, 36 months,7.26,774.91,A,A4,"7 years",MORTGAGE,94000.0,Source Verified,"1/6/2015",Current,credit_card,NC,14.36,Oct-90,20554.34,5414.29,Jan-16,774.91,INDIVIDUAL,0
59229790,63117533,9600.0,9600.0, 36 months,12.69,322.04,C,C2,"10+ years",MORTGAGE,45000.0,Source Verified,"1/9/2015",Current,debt_consolidation,AR,5.09,Sep-00,8703.83,1281.39,Jan-16,322.04,INDIVIDUAL,0
38417811,41201711,18000.0,18000.0, 36 months,11.99,597.78,B,B5,"8 years",RENT,106000.0,Source Verified,"1/1/2015",Current,home_improvement,OH,5.98,Mar-90,12699.85,7149.38,Jan-16,597.78,INDIVIDUAL,0
67338184,72139964,15000.0,15000.0, 36 months,8.38,472.68,B,B1,"7 years",MORTGAGE,140000.0,Source Verified,"1/12/2015",Current,debt_consolidation,TX,32.34,Sep-93,14632.07,465.7,Jan-16,472.68,INDIVIDUAL,0
65622513,70255248,9425.0,9425.0, 36 months,12.59,315.71,C,C2,"3 years",OWN,175000.0,Not Verified,"1/11/2015",Current,home_improvement,CA,10.44,Jun-04,8989.08,605.05,Jan-16,315.71,INDIVIDUAL,0
50415848,53795590,15000.0,15000.0, 60 months,8.18,305.44,B,B1,"6 years",MORTGAGE,100000.0,Verified,"1/6/2015",Current,home_improvement,NY,9.95,Aug-06,13548.25,2131.26,Jan-16,305.44,INDIVIDUAL,0
9204566,11026717,8000.0,8000.0, 36 months,9.67,256.9,B,B1,"3 years",MORTGAGE,50000.0,Not Verified,"1/12/2013",Current,debt_consolidation,GA,14.31,Oct-06,2693.9,6422.5,Jan-16,256.9,INDIVIDUAL,0
1449545,1702308,14400.0,14400.0, 36 months,17.77,518.94,D,D1,"10+ years",MORTGAGE,57000.0,Verified,"1/8/2012",Fully Paid,debt_consolidation,TX,16.15,Sep-93,0.0,17831.08648,May-14,7454.99,INDIVIDUAL,0
555364,715247,10000.0,10000.0, 36 months,13.98,341.68,C,C3,"5 years",RENT,50000.0,Not Verified,"1/7/2010",Fully Paid,credit_card,FL,16.32,Aug-00,0.0,12294.75,Aug-13,374.6,INDIVIDUAL,0
23183307,25536162,8800.0,8800.0, 36 months,19.52,324.9,E,E2,< 1 year,OWN,34800.0,Source Verified,"1/8/2014",Current,debt_consolidation,LA,27.68,Aug-02,5508.75,5198.4,Jan-16,324.9,INDIVIDUAL,0
1077119,1291820,8350.0,8350.0, 36 months,10.65,271.99,B,B2,"5 years",MORTGAGE,50000.0,Source Verified,"1/1/2012",Fully Paid,debt_consolidation,NV,20.64,Jun-04,0.0,9775.940382,Oct-14,1079.01,INDIVIDUAL,0
6295782,7827774,14000.0,14000.0, 36 months,15.88,491.37,C,C4,"10+ years",MORTGAGE,150000.0,Verified,"1/8/2013",Fully Paid,debt_consolidation,CA,9.52,Oct-00,0.0,15445.08903,Jun-14,1553.89,INDIVIDUAL,0
4785402,6057586,5500.0,5500.0, 36 months,22.47,211.39,E,E5,"2 years",RENT,37500.0,Not Verified,"1/5/2013",Charged Off,wedding,CA,6.75,Aug-05,0.0,5495.97,Aug-15,211.39,INDIVIDUAL,0
7636623,9318689,20000.0,20000.0, 36 months,6.97,617.27,A,A2,< 1 year,MORTGAGE,65000.0,Source Verified,"1/10/2013",Fully Paid,debt_consolidation,LA,9.56,May-94,0.0,21952.16,Oct-15,7754.95,INDIVIDUAL,0
55070699,58641491,12000.0,12000.0, 36 months,11.53,395.89,B,B5,"10+ years",RENT,75000.0,Not Verified,"1/7/2015",Current,debt_consolidation,NY,17.12,Sep-06,10275.5,2367.65,Jan-16,395.89,INDIVIDUAL,0
1318680,1564063,20000.0,20000.0, 60 months,19.99,529.77,E,E1,"1 year",MORTGAGE,50000.0,Verified,"1/6/2012",Charged Off,home_improvement,AL,20.88,Aug-97,0.0,16419.27,Jan-15,529.77,INDIVIDUAL,0
46537217,49674972,24000.0,24000.0, 36 months,6.39,734.38,A,A2,"7 years",MORTGAGE,85000.0,Source Verified,"1/5/2015",Current,credit_card,PA,23.51,Jan-01,19055.95,5858.0,Jan-16,734.38,INDIVIDUAL,0
50596884,53976653,8400.0,8400.0, 36 months,12.29,280.17,C,C1,"5 years",RENT,40000.0,Verified,"1/6/2015",Current,credit_card,AZ,34.8,Mar-10,6998.55,1949.72,Jan-16,280.17,INDIVIDUAL,0
56994202,60706918,1800.0,1800.0, 36 months,9.17,57.39,B,B2,"1 year",MORTGAGE,46500.0,Verified,"1/8/2015",Current,home_improvement,RI,22.01,Sep-00,1578.46,286.03,Jan-16,57.39,INDIVIDUAL,0
7078882,8740945,20000.0,20000.0, 36 months,21.15,755.05,E,E2,"10+ years",MORTGAGE,144000.0,Verified,"1/9/2013",Current,debt_consolidation,MN,9.41,Aug-96,5588.75,21139.75,Jan-16,755.05,INDIVIDUAL,0
44756410,47834194,4000.0,4000.0, 36 months,13.99,136.7,C,C4,"2 years",OWN,38000.0,Not Verified,"1/4/2015",Current,debt_consolidation,NY,32.85,Oct-01,3249.37,1109.14,Jan-16,136.7,INDIVIDUAL,0
1526148,1790297,14300.0,14300.0, 36 months,13.11,482.59,B,B4,"10+ years",RENT,43000.0,Verified,"1/10/2012",Fully Paid,debt_consolidation,CA,24.24,Nov-82,0.0,17361.36569,Aug-15,1438.78,INDIVIDUAL,0
5792747,7224487,5000.0,5000.0, 36 months,11.55,165.0,B,B3,"10+ years",RENT,29000.0,Not Verified,"1/7/2013",Fully Paid,debt_consolidation,WI,7.78,Oct-99,0.0,5312.67,Feb-14,4325.39,INDIVIDUAL,0
32889983,35523212,18000.0,18000.0, 36 months,12.49,602.08,B,B5,"7 years",MORTGAGE,90000.0,Not Verified,"1/11/2014",Current,debt_consolidation,NV,20.99,Nov-03,11784.13,8416.63,Jan-16,602.08,INDIVIDUAL,0
46745708,49893543,12175.0,12175.0, 36 months,18.84,445.31,E,E2,"10+ years",MORTGAGE,72500.0,Not Verified,"1/4/2015",Current,debt_consolidation,GA,14.14,Apr-03,10026.4,3625.27,Jan-16,520.84,INDIVIDUAL,0
16251911,18354427,10000.0,10000.0, 36 months,11.67,330.57,B,B4,"6 years",OWN,48000.0,Not Verified,"1/5/2014",Fully Paid,debt_consolidation,MS,21.3,Jan-03,0.0,10744.61,Jan-15,8430.62,INDIVIDUAL,0
1167810,1409028,6150.0,6150.0, 36 months,17.99,222.31,D,D2,< 1 year,MORTGAGE,96000.0,Source Verified,"1/3/2012",Charged Off,debt_consolidation,NJ,6.18,Jun-01,0.0,1423.28,Aug-12,222.31,INDIVIDUAL,314.88
1554207,1820441,4375.0,4375.0, 36 months,7.62,136.34,A,A3,"1 year",MORTGAGE,51000.0,Not Verified,"1/9/2012",Fully Paid,wedding,AZ,16.33,Nov-77,0.0,4906.002498,Oct-15,145.66,INDIVIDUAL,0
45474495,48562226,17000.0,17000.0, 36 months,13.99,580.94,C,C4,< 1 year,OWN,48000.0,Not Verified,"1/4/2015",Current,debt_consolidation,IL,36.63,May-00,13390.18,5202.03,Jan-16,580.94,INDIVIDUAL,0
52928472,56428206,20000.0,20000.0, 36 months,10.99,654.68,B,B4,"10+ years",RENT,92500.0,Verified,"1/6/2015",Fully Paid,credit_card,PA,19.8,May-97,0.0,20987.52,Nov-15,18393.22,INDIVIDUAL,0
57295703,60998472,28000.0,28000.0, 36 months,12.29,933.89,C,C1,"10+ years",MORTGAGE,135000.0,Not Verified,"1/8/2015",Current,debt_consolidation,SC,21.56,Dec-96,24697.88,4650.33,Jan-16,933.89,INDIVIDUAL,0
50053688,53412427,5400.0,5400.0, 36 months,7.26,167.38,A,A4,"10+ years",RENT,60000.0,Source Verified,"1/5/2015",Current,debt_consolidation,WI,8.0,Jan-89,4439.74,1169.48,Jan-16,167.38,INDIVIDUAL,0
28302499,30825618,25000.0,25000.0, 36 months,6.03,760.89,A,A1,"8 years",MORTGAGE,93000.0,Source Verified,"1/10/2014",Current,home_improvement,NY,29.55,Aug-89,15128.43,11413.35,Jan-16,760.89,INDIVIDUAL,0
39370101,42173844,10400.0,10400.0, 36 months,8.19,326.82,A,A5,"10+ years",RENT,55000.0,Source Verified,"1/1/2015",Current,credit_card,CA,18.73,Oct-94,7487.74,3618.62,Jan-16,326.82,INDIVIDUAL,0
4775346,6047533,8000.0,8000.0, 36 months,8.9,254.03,A,A5,"8 years",RENT,32476.68,Not Verified,"1/5/2013",Current,debt_consolidation,FL,8.79,Feb-92,1001.36,8123.92,Jan-16,254.03,INDIVIDUAL,0
5175903,6498169,4000.0,4000.0, 36 months,19.05,146.73,D,D4,"2 years",MORTGAGE,87200.0,Source Verified,"1/5/2013",Current,home_improvement,KS,1.84,Apr-06,700.68,4547.1,Dec-15,146.73,INDIVIDUAL,0
52219374,55679100,7000.0,7000.0, 36 months,13.33,236.98,C,C3,"7 years",RENT,42000.0,Source Verified,"1/6/2015",Current,debt_consolidation,OH,10.37,Oct-03,5847.61,1648.49,Jan-16,236.98,INDIVIDUAL,0
7069644,8731671,9600.0,9600.0, 36 months,14.3,329.51,C,C1,"3 years",MORTGAGE,70000.0,Not Verified,"1/9/2013",Current,credit_card,LA,17.95,Apr-00,2796.49,8896.29,Jan-16,329.51,INDIVIDUAL,0
52949420,56449143,20000.0,20000.0, 60 months,18.55,513.88,E,E2,"2 years",RENT,50000.0,Verified,"1/6/2015",Current,credit_card,NC,28.83,May-00,18498.81,3576.55,Jan-16,513.88,INDIVIDUAL,0
22401819,24734725,1500.0,1500.0, 36 months,14.49,51.63,C,C4,"",OWN,16000.0,Not Verified,"1/7/2014",Current,debt_consolidation,TX,15.38,Apr-99,871.69,877.71,Dec-15,51.63,INDIVIDUAL,0
12816455,14838576,25000.0,25000.0, 60 months,13.65,577.18,C,C1,"10+ years",MORTGAGE,101200.0,Source Verified,"1/3/2014",Current,credit_card,PA,20.74,Jan-88,17727.28,12697.96,Jan-16,577.18,INDIVIDUAL,0
26940044,29423005,7000.0,7000.0, 36 months,12.49,234.15,B,B5,"10+ years",RENT,40000.0,Not Verified,"1/9/2014",Current,debt_consolidation,CA,21.87,Jun-04,4207.76,3746.4,Jan-16,234.15,INDIVIDUAL,0
16171244,18273754,25000.0,25000.0, 60 months,16.29,611.82,D,D2,"10+ years",MORTGAGE,73000.0,Source Verified,"1/5/2014",Current,debt_consolidation,IL,25.63,Sep-95,18787.71,12236.4,Jan-16,611.82,INDIVIDUAL,0
6205068,7687206,8000.0,8000.0, 36 months,16.78,284.35,C,C5,"10+ years",RENT,46000.0,Not Verified,"1/7/2013",Current,credit_card,NV,21.99,Jan-91,1629.46,8524.2,Jan-16,284.35,INDIVIDUAL,0
3376133,4228550,10000.0,10000.0, 36 months,10.16,323.43,B,B1,"9 years",MORTGAGE,150000.0,Not Verified,"1/2/2013",Fully Paid,credit_card,CO,10.26,Sep-99,0.0,11401.77758,Dec-14,4620.67,INDIVIDUAL,0
31657171,34250335,4200.0,4200.0, 36 months,12.49,140.49,B,B5,"10+ years",RENT,40000.0,Not Verified,"1/10/2014",Current,debt_consolidation,AR,20.91,Apr-01,2749.56,1963.95,Jan-16,140.49,INDIVIDUAL,0
59985255,63929971,13600.0,13600.0, 60 months,15.61,327.92,D,D1,"",RENT,34000.0,Not Verified,"1/9/2015",Current,debt_consolidation,OR,26.07,Feb-96,12984.08,1299.89,Jan-16,327.92,INDIVIDUAL,0
57468359,61221079,35000.0,35000.0, 60 months,13.33,802.29,C,C3,"7 years",MORTGAGE,157000.0,Verified,"1/8/2015",Current,home_improvement,NY,22.19,May-96,32886.06,3959.61,Jan-16,802.29,INDIVIDUAL,0
1158747,1399300,35000.0,35000.0, 36 months,19.99,1300.55,E,E1,"4 years",RENT,84000.0,Verified,"1/3/2012",Charged Off,small_business,AZ,9.63,Jul-94,0.0,6500.96,Aug-12,1300.55,INDIVIDUAL,9.16
1150804,1391734,35000.0,35000.0, 60 months,12.12,780.68,B,B3,"10+ years",RENT,79000.0,Verified,"1/3/2012",Current,house,IL,4.3,Jul-98,10178.4,35851.11,Jan-16,780.68,INDIVIDUAL,0
8981850,6808520,7200.0,7200.0, 36 months,20.2,268.32,D,D5,"10+ years",MORTGAGE,72000.0,Not Verified,"1/11/2013",Current,debt_consolidation,CA,4.23,May-94,2673.89,6707.52,Dec-15,268.32,INDIVIDUAL,0
10151252,12002588,16000.0,16000.0, 36 months,13.53,543.2,B,B5,"5 years",RENT,125000.0,Verified,"1/1/2014",Fully Paid,small_business,NC,11.16,Apr-07,0.0,16860.64,Jun-14,14687.84,INDIVIDUAL,0
40510649,43375370,19275.0,19275.0, 60 months,25.89,575.85,G,G3,"",RENT,48137.88,Verified,"1/1/2015",Late (16-30 days),debt_consolidation,AL,16.7,May-08,17514.56,5703.05,Dec-15,1151.7,INDIVIDUAL,0
3848257,4861851,18250.0,18250.0, 60 months,15.8,441.87,C,C3,"10+ years",RENT,42000.0,Verified,"1/3/2013",Charged Off,debt_consolidation,OH,34.0,Nov-00,0.0,7092.51,Mar-14,441.87,INDIVIDUAL,2240.63
44320183,47377936,35000.0,35000.0, 36 months,15.61,1223.77,D,D1,"1 year",MORTGAGE,300000.0,Verified,"1/4/2015",Current,debt_consolidation,MN,4.47,Sep-91,27712.68,11044.99,Jan-16,1223.77,INDIVIDUAL,0
60763166,64804986,7500.0,7500.0, 36 months,11.53,247.43,B,B5,"4 years",MORTGAGE,50000.0,Verified,"1/10/2015",Current,home_improvement,FL,28.04,May-03,6968.83,732.68,Jan-16,247.43,INDIVIDUAL,0
21111014,23393713,24600.0,24600.0, 60 months,16.99,611.25,D,D3,"10+ years",MORTGAGE,70000.0,Source Verified,"1/7/2014",Current,debt_consolidation,KY,23.49,May-00,19251.8,11002.5,Jan-16,611.25,INDIVIDUAL,0
6637213,8219329,14300.0,14300.0, 36 months,13.05,482.17,B,B5,"6 years",RENT,37000.0,Not Verified,"1/9/2013",Current,medical,DC,9.96,Nov-09,3676.99,13498.11,Jan-16,482.17,INDIVIDUAL,0
41276929,44183671,32950.0,32950.0, 36 months,17.86,1188.91,D,D5,"7 years",RENT,75000.0,Verified,"1/2/2015",Charged Off,debt_consolidation,FL,18.42,Jun-02,0.0,3501.34,May-15,1188.91,INDIVIDUAL,0
40482587,43347398,24000.0,24000.0, 36 months,7.49,746.44,A,A4,"10+ years",MORTGAGE,90000.0,Source Verified,"1/2/2015",Current,debt_consolidation,NJ,13.0,Dec-00,17228.25,8190.87,Jan-16,746.44,INDIVIDUAL,0
46834026,49981819,15000.0,15000.0, 60 months,11.53,330.12,B,B5,"10+ years",MORTGAGE,110000.0,Verified,"1/5/2015",Current,debt_consolidation,FL,30.0,Aug-85,13461.04,2587.74,Dec-15,330.12,INDIVIDUAL,0
10170452,12021982,21000.0,21000.0, 36 months,11.99,697.41,B,B3,"10+ years",OWN,150000.0,Verified,"1/1/2014",Fully Paid,debt_consolidation,NY,16.03,Sep-97,0.0,24267.6039,Sep-15,11016.93,INDIVIDUAL,0
38485819,41279616,15000.0,15000.0, 36 months,8.19,471.37,A,A5,"10+ years",MORTGAGE,78000.0,Source Verified,"1/1/2015",Fully Paid,debt_consolidation,NM,22.58,Mar-01,0.0,15478.85,Jun-15,13607.02,INDIVIDUAL,0
57823578,61576339,25000.0,25000.0, 36 months,9.99,806.57,B,B3,"",RENT,86400.0,Not Verified,"1/8/2015",Current,credit_card,CA,13.86,Feb-98,22576.17,3302.58,Dec-15,806.57,INDIVIDUAL,0
54018047,57558803,35000.0,35000.0, 60 months,21.99,966.47,F,F1,"2 years",MORTGAGE,93000.0,Verified,"1/7/2015",Current,debt_consolidation,GA,23.92,Sep-98,32957.86,5855.74,Jan-16,1108.91,INDIVIDUAL,0
35653129,38348542,12000.0,12000.0, 60 months,12.99,272.98,C,C2,"10+ years",MORTGAGE,80600.0,Not Verified,"1/11/2014",Current,debt_consolidation,GA,16.33,Mar-87,9849.65,3813.06,Jan-16,272.98,INDIVIDUAL,0
59180564,63058330,16000.0,16000.0, 60 months,18.25,408.48,E,E1,"4 years",MORTGAGE,49000.0,Source Verified,"1/9/2015",Current,debt_consolidation,NE,25.59,Aug-98,15324.19,1697.97,Jan-16,408.48,INDIVIDUAL,0
8568654,10320384,12000.0,12000.0, 36 months,8.9,381.04,A,A5,< 1 year,RENT,88000.0,Not Verified,"1/11/2013",Current,credit_card,NV,27.45,Mar-87,3228.28,10286.13,Jan-16,381.04,INDIVIDUAL,0
5608861,6991247,15000.0,15000.0, 36 months,11.14,492.08,B,B2,"7 years",MORTGAGE,80000.0,Source Verified,"1/6/2013",Fully Paid,credit_card,NV,14.12,Sep-03,0.0,16817.39408,Oct-14,9436.19,INDIVIDUAL,0
62125977,66322711,15000.0,15000.0, 36 months,5.32,451.73,A,A1,"10+ years",MORTGAGE,80000.0,Not Verified,"1/11/2015",Current,credit_card,NY,29.79,Oct-92,14227.83,899.03,Jan-16,451.73,INDIVIDUAL,0
61513767,65632603,1000.0,1000.0, 36 months,14.65,34.5,C,C5,< 1 year,RENT,59000.0,Source Verified,"1/10/2015",Current,debt_consolidation,CA,13.53,Jan-98,932.31,101.47,Jan-16,34.5,INDIVIDUAL,0
7925128,9647244,8000.0,8000.0, 36 months,14.3,274.59,C,C1,"",MORTGAGE,51600.0,Verified,"1/11/2013",Charged Off,debt_consolidation,AZ,22.3,Mar-07,0.0,4940.52,May-15,274.59,INDIVIDUAL,0
60791556,64833305,10000.0,10000.0, 36 months,5.32,301.15,A,A1,< 1 year,MORTGAGE,78000.0,Not Verified,"1/9/2015",Current,debt_consolidation,NY,16.58,Apr-99,9226.13,897.54,Dec-15,301.15,INDIVIDUAL,0
40420649,43285378,7200.0,7200.0, 36 months,11.99,239.11,B,B5,"4 years",OWN,46000.0,Not Verified,"1/1/2015",Fully Paid,credit_card,KY,12.24,May-05,0.0,7848.95,Dec-15,5706.55,INDIVIDUAL,0
24816416,27249193,10000.0,10000.0, 60 months,11.67,220.79,B,B4,"4 years",MORTGAGE,60000.0,Source Verified,"1/8/2014",Fully Paid,credit_card,TX,19.7,Mar-03,0.0,10711.22,Mar-15,9386.48,INDIVIDUAL,0
10090413,11941897,10000.0,10000.0, 36 months,8.9,317.54,A,A5,"3 years",MORTGAGE,100000.0,Not Verified,"1/1/2014",Charged Off,credit_card,MN,6.52,Dec-98,0.0,5079.98,May-15,317.54,INDIVIDUAL,0
61449197,65567946,25000.0,25000.0, 36 months,9.99,806.57,B,B3,"",MORTGAGE,95000.0,Verified,"1/10/2015",Current,credit_card,CO,23.62,Jul-92,23189.68,2405.83,Jan-16,806.57,INDIVIDUAL,0
5967392,7439837,14400.0,14400.0, 36 months,15.22,500.74,C,C3,"10+ years",MORTGAGE,53000.0,Not Verified,"1/7/2013",Current,debt_consolidation,IL,10.91,Sep-99,2881.14,15013.17,Jan-16,500.74,INDIVIDUAL,0
65613334,70236093,15000.0,15000.0, 36 months,9.99,483.94,B,B3,"10+ years",MORTGAGE,57000.0,Verified,"1/12/2015",Current,medical,PA,12.46,Dec-89,14640.93,475.62,Jan-16,483.94,INDIVIDUAL,0
6568757,8120780,9750.0,9750.0, 36 months,13.68,331.72,C,C1,"10+ years",RENT,29700.0,Not Verified,"1/8/2013",Current,debt_consolidation,CA,16.44,Mar-00,2219.9,9619.46,Jan-16,331.72,INDIVIDUAL,0
57316994,61019824,14000.0,14000.0, 36 months,12.69,469.63,C,C2,< 1 year,RENT,60000.0,Source Verified,"1/9/2015",Current,debt_consolidation,IL,14.26,Sep-98,12381.8,2175.32,Jan-16,550.0,INDIVIDUAL,0
59561971,63495734,35000.0,35000.0, 60 months,17.86,886.11,D,D5,"10+ years",MORTGAGE,110000.0,Source Verified,"1/9/2015",Current,debt_consolidation,IL,27.36,Sep-92,33506.29,3509.71,Jan-16,886.11,INDIVIDUAL,0
38586068,41369871,20000.0,20000.0, 60 months,10.49,429.78,B,B3,"7 years",MORTGAGE,140000.0,Source Verified,"1/1/2015",Current,credit_card,WV,11.96,May-96,16789.18,5134.05,Jan-16,429.78,INDIVIDUAL,0
68394182,73283946,5000.0,5000.0, 36 months,13.99,170.87,C,C4,"10+ years",RENT,52000.0,Not Verified,"1/12/2015",Issued,debt_consolidation,FL,29.22,Jan-03,5000.0,0.0,"",0.0,INDIVIDUAL,0
51888684,55318464,15000.0,15000.0, 36 months,7.26,464.95,A,A4,"10+ years",MORTGAGE,78000.0,Verified,"1/6/2015",Current,debt_consolidation,VA,10.54,Dec-88,12332.58,3242.55,Jan-16,464.95,INDIVIDUAL,0
27370275,29863349,12000.0,12000.0, 60 months,15.61,289.34,D,D1,"3 years",OWN,50000.0,Source Verified,"1/9/2014",In Grace Period,debt_consolidation,PA,10.15,Feb-04,9808.74,4340.1,Dec-15,289.34,INDIVIDUAL,0
1561671,1828889,7000.0,7000.0, 36 months,19.05,256.77,D,D4,"3 years",RENT,70000.0,Not Verified,"1/9/2012",Fully Paid,debt_consolidation,MA,9.96,Jun-09,0.0,9238.72511,Oct-15,265.54,INDIVIDUAL,0
15049160,17121607,14600.0,14600.0, 60 months,17.57,367.34,D,D2,"10+ years",MORTGAGE,53087.0,Verified,"1/4/2014",Current,debt_consolidation,MD,8.98,Nov-05,11061.36,7346.8,Dec-15,367.34,INDIVIDUAL,0
12307071,14299216,25000.0,25000.0, 36 months,18.92,915.39,D,D4,"3 years",MORTGAGE,59500.0,Verified,"1/2/2014",Fully Paid,home_improvement,VA,18.46,Apr-02,0.0,31436.7,Dec-15,13128.9,INDIVIDUAL,0
815357,1023012,12000.0,12000.0, 36 months,11.99,398.52,B,B5,"10+ years",MORTGAGE,54000.0,Not Verified,"1/7/2011",Fully Paid,credit_card,CA,9.09,Jan-99,0.0,13895.05,Apr-13,5926.99,INDIVIDUAL,0
1515897,1778564,4000.0,4000.0, 36 months,14.09,136.89,B,B5,"9 years",MORTGAGE,71000.0,Not Verified,"1/9/2012",Fully Paid,credit_card,TX,9.03,Nov-99,0.0,4926.704155,Sep-15,139.63,INDIVIDUAL,0
66480946,71206674,5000.0,5000.0, 36 months,13.18,168.91,C,C3,"7 years",RENT,70000.0,Not Verified,"1/12/2015",Current,other,TX,15.72,Sep-03,4886.01,161.59,Jan-16,168.91,INDIVIDUAL,0
1399229,1646932,10125.0,10125.0, 36 months,17.77,364.88,D,D1,"5 years",RENT,90000.0,Not Verified,"1/7/2012",Fully Paid,debt_consolidation,CA,4.64,Mar-91,0.0,11475.68,May-13,8194.55,INDIVIDUAL,0
45515066,48612825,28000.0,28000.0, 60 months,14.65,660.99,C,C5,"7 years",MORTGAGE,91000.0,Source Verified,"1/4/2015",Fully Paid,credit_card,UT,22.44,Apr-03,0.0,29470.98,Aug-15,21056.93,INDIVIDUAL,0
31587788,34180992,8475.0,8475.0, 36 months,16.29,299.18,D,D2,"2 years",RENT,25000.0,Source Verified,"1/10/2014",Current,debt_consolidation,IN,12.77,Nov-04,5659.8,4195.85,Jan-16,299.18,INDIVIDUAL,0
9374831,11206969,15000.0,15000.0, 60 months,14.47,352.69,C,C2,"10+ years",RENT,40000.0,Verified,"1/12/2013",Charged Off,major_purchase,MN,17.73,Mar-95,0.0,7791.28,Apr-15,352.69,INDIVIDUAL,2151.7
55198968,58769705,12250.0,12250.0, 36 months,13.33,414.71,C,C3,"4 years",MORTGAGE,35000.0,Not Verified,"1/7/2015",Current,debt_consolidation,AZ,12.41,Oct-02,10530.78,2470.41,Jan-16,414.71,INDIVIDUAL,0
